,mon,dom,dow,carrier,flight,org,depart,duration,delay,km,org_idx,org_dummy,depart_bucket,depart_dummy,dow_dummy,mon_dummy,features
332,4,18,0,US,258,SFO,19.42,115,-8.0,1048.0,1.0,"(7,[1],[1.0])",6.0,"(7,[6],[1.0])","(6,[0],[1.0])","(11,[4],[1.0])","(32,[0,2,14,15,25],[1048.0,1.0,1.0,1.0,1.0])"
333,4,19,1,AA,181,JFK,16.92,360,15.0,3983.0,2.0,"(7,[2],[1.0])",5.0,"(7,[5],[1.0])","(6,[1],[1.0])","(11,[4],[1.0])","(32,[0,3,13,16,25],[3983.0,1.0,1.0,1.0,1.0])"
334,4,19,1,UA,385,ORD,15.0,87,181.0,538.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[1],[1.0])","(11,[4],[1.0])","(32,[0,1,13,16,25],[538.0,1.0,1.0,1.0,1.0])"
335,4,19,1,UA,1564,ORD,18.5,171,16.0,1841.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[1],[1.0])","(11,[4],[1.0])","(32,[0,1,14,16,25],[1841.0,1.0,1.0,1.0,1.0])"
336,4,19,1,WN,469,SMF,15.83,85,-10.0,772.0,4.0,"(7,[4],[1.0])",5.0,"(7,[5],[1.0])","(6,[1],[1.0])","(11,[4],[1.0])","(32,[0,5,13,16,25],[772.0,1.0,1.0,1.0,1.0])"
337,4,20,2,AA,2441,ORD,6.92,115,-5.0,975.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[2],[1.0])","(11,[4],[1.0])","(32,[0,1,10,17,25],[975.0,1.0,1.0,1.0,1.0])"
338,4,20,2,B6,922,ORD,18.92,140,30.0,1395.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[2],[1.0])","(11,[4],[1.0])","(32,[0,1,14,17,25],[1395.0,1.0,1.0,1.0,1.0])"
339,4,21,3,HA,19,SMF,8.75,315,36.0,3962.0,4.0,"(7,[4],[1.0])",2.0,"(7,[2],[1.0])","(6,[3],[1.0])","(11,[4],[1.0])","(32,[0,5,10,18,25],[3962.0,1.0,1.0,1.0,1.0])"
340,4,22,4,AA,380,ORD,10.83,135,18.0,1180.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[4],[1.0])","(11,[4],[1.0])","(32,[0,1,11,19,25],[1180.0,1.0,1.0,1.0,1.0])"
341,4,22,4,AA,745,LGA,13.75,225,68.0,2235.0,3.0,"(7,[3],[1.0])",4.0,"(7,[4],[1.0])","(6,[4],[1.0])","(11,[4],[1.0])","(32,[0,4,12,19,25],[2235.0,1.0,1.0,1.0,1.0])"
342,4,22,4,AA,759,LGA,16.42,235,25.0,2235.0,3.0,"(7,[3],[1.0])",5.0,"(7,[5],[1.0])","(6,[4],[1.0])","(11,[4],[1.0])","(32,[0,4,13,19,25],[2235.0,1.0,1.0,1.0,1.0])"
343,4,22,4,UA,46,OGG,20.42,303,-19.0,4001.0,6.0,"(7,[6],[1.0])",6.0,"(7,[6],[1.0])","(6,[4],[1.0])","(11,[4],[1.0])","(32,[0,7,14,19,25],[4001.0,1.0,1.0,1.0,1.0])"
344,4,22,4,UA,55,SFO,13.5,323,32.0,3809.0,1.0,"(7,[1],[1.0])",4.0,"(7,[4],[1.0])","(6,[4],[1.0])","(11,[4],[1.0])","(32,[0,2,12,19,25],[3809.0,1.0,1.0,1.0,1.0])"
345,4,23,5,B6,91,JFK,15.92,373,79.0,4146.0,2.0,"(7,[2],[1.0])",5.0,"(7,[5],[1.0])","(6,[5],[1.0])","(11,[4],[1.0])","(32,[0,3,13,20,25],[4146.0,1.0,1.0,1.0,1.0])"
346,4,23,5,UA,158,SFO,23.08,240,10.0,2971.0,1.0,"(7,[1],[1.0])",7.0,"(7,[],[])","(6,[5],[1.0])","(11,[4],[1.0])","(32,[0,2,20,25],[2971.0,1.0,1.0,1.0])"
347,4,24,6,AA,1689,ORD,19.33,255,,2799.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[],[])","(11,[4],[1.0])","(32,[0,1,14,25],[2799.0,1.0,1.0,1.0])"
348,4,24,6,B6,112,JFK,22.92,91,-16.0,484.0,2.0,"(7,[2],[1.0])",7.0,"(7,[],[])","(6,[],[])","(11,[4],[1.0])","(32,[0,3,25],[484.0,1.0,1.0])"
349,4,25,0,AA,321,ORD,13.75,160,31.0,1574.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[0],[1.0])","(11,[4],[1.0])","(32,[0,1,12,15,25],[1574.0,1.0,1.0,1.0,1.0])"
350,4,26,1,AA,1144,SFO,13.25,210,-10.0,2356.0,1.0,"(7,[1],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[4],[1.0])","(32,[0,2,12,16,25],[2356.0,1.0,1.0,1.0,1.0])"
351,4,26,1,UA,1410,ORD,14.0,65,-1.0,285.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[4],[1.0])","(32,[0,1,12,16,25],[285.0,1.0,1.0,1.0,1.0])"
352,4,26,1,US,2185,LGA,18.0,79,6.0,344.0,3.0,"(7,[3],[1.0])",6.0,"(7,[6],[1.0])","(6,[1],[1.0])","(11,[4],[1.0])","(32,[0,4,14,16,25],[344.0,1.0,1.0,1.0,1.0])"
353,4,27,2,AA,2050,ORD,12.5,180,-16.0,1926.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[2],[1.0])","(11,[4],[1.0])","(32,[0,1,12,17,25],[1926.0,1.0,1.0,1.0,1.0])"
354,4,27,2,HA,529,OGG,13.0,34,14.0,161.0,6.0,"(7,[6],[1.0])",4.0,"(7,[4],[1.0])","(6,[2],[1.0])","(11,[4],[1.0])","(32,[0,7,12,17,25],[161.0,1.0,1.0,1.0,1.0])"
355,4,27,2,UA,156,ORD,15.83,79,-14.0,378.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[2],[1.0])","(11,[4],[1.0])","(32,[0,1,13,17,25],[378.0,1.0,1.0,1.0,1.0])"
356,4,28,3,OH,5649,LGA,20.0,114,36.0,694.0,3.0,"(7,[3],[1.0])",6.0,"(7,[6],[1.0])","(6,[3],[1.0])","(11,[4],[1.0])","(32,[0,4,14,18,25],[694.0,1.0,1.0,1.0,1.0])"
357,4,28,3,UA,4,SFO,6.0,330,-9.0,4162.0,1.0,"(7,[1],[1.0])",2.0,"(7,[2],[1.0])","(6,[3],[1.0])","(11,[4],[1.0])","(32,[0,2,10,18,25],[4162.0,1.0,1.0,1.0,1.0])"
358,4,28,3,WN,2730,SJC,7.0,75,-4.0,496.0,5.0,"(7,[5],[1.0])",2.0,"(7,[2],[1.0])","(6,[3],[1.0])","(11,[4],[1.0])","(32,[0,6,10,18,25],[496.0,1.0,1.0,1.0,1.0])"
359,4,29,4,UA,608,ORD,10.0,107,,985.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[4],[1.0])","(11,[4],[1.0])","(32,[0,1,11,19,25],[985.0,1.0,1.0,1.0,1.0])"
360,4,30,5,WN,1802,SJC,21.83,70,51.0,536.0,5.0,"(7,[5],[1.0])",7.0,"(7,[],[])","(6,[5],[1.0])","(11,[4],[1.0])","(32,[0,6,20,25],[536.0,1.0,1.0,1.0])"
361,4,31,6,OO,3931,TUS,11.58,107,-8.0,967.0,7.0,"(7,[],[])",3.0,"(7,[3],[1.0])","(6,[],[])","(11,[4],[1.0])","(32,[0,11,25],[967.0,1.0,1.0])"
362,4,31,6,OO,5914,ORD,14.33,80,-14.0,520.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[],[])","(11,[4],[1.0])","(32,[0,1,12,25],[520.0,1.0,1.0,1.0])"
363,5,1,0,UA,139,ORD,9.97,273,42.0,2971.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[0],[1.0])","(11,[5],[1.0])","(32,[0,1,11,15,26],[2971.0,1.0,1.0,1.0,1.0])"
364,5,1,0,WN,989,SMF,21.17,85,26.0,771.0,4.0,"(7,[4],[1.0])",7.0,"(7,[],[])","(6,[0],[1.0])","(11,[5],[1.0])","(32,[0,5,15,26],[771.0,1.0,1.0,1.0])"
365,5,1,0,WN,1074,SMF,17.17,85,38.0,600.0,4.0,"(7,[4],[1.0])",5.0,"(7,[5],[1.0])","(6,[0],[1.0])","(11,[5],[1.0])","(32,[0,5,13,15,26],[600.0,1.0,1.0,1.0,1.0])"
366,5,2,1,AA,759,LGA,16.42,225,69.0,2235.0,3.0,"(7,[3],[1.0])",5.0,"(7,[5],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,4,13,16,26],[2235.0,1.0,1.0,1.0,1.0])"
367,5,2,1,UA,704,SFO,7.98,102,2.0,885.0,1.0,"(7,[1],[1.0])",2.0,"(7,[2],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,2,10,16,26],[885.0,1.0,1.0,1.0,1.0])"
368,5,3,2,OO,5451,SFO,18.42,81,20.0,402.0,1.0,"(7,[1],[1.0])",6.0,"(7,[6],[1.0])","(6,[2],[1.0])","(11,[5],[1.0])","(32,[0,2,14,17,26],[402.0,1.0,1.0,1.0,1.0])"
369,5,3,2,US,700,ORD,11.5,124,15.0,1091.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[2],[1.0])","(11,[5],[1.0])","(32,[0,1,11,17,26],[1091.0,1.0,1.0,1.0,1.0])"
370,5,4,3,AA,1,JFK,9.0,355,115.0,3983.0,2.0,"(7,[2],[1.0])",3.0,"(7,[3],[1.0])","(6,[3],[1.0])","(11,[5],[1.0])","(32,[0,3,11,18,26],[3983.0,1.0,1.0,1.0,1.0])"
371,5,4,3,AA,1194,SJC,13.33,250,67.0,2943.0,5.0,"(7,[5],[1.0])",4.0,"(7,[4],[1.0])","(6,[3],[1.0])","(11,[5],[1.0])","(32,[0,6,12,18,26],[2943.0,1.0,1.0,1.0,1.0])"
372,5,4,3,B6,703,JFK,15.25,241,11.0,2570.0,2.0,"(7,[2],[1.0])",5.0,"(7,[5],[1.0])","(6,[3],[1.0])","(11,[5],[1.0])","(32,[0,3,13,18,26],[2570.0,1.0,1.0,1.0,1.0])"
373,5,5,4,OO,5905,ORD,10.52,179,21.0,1799.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[4],[1.0])","(11,[5],[1.0])","(32,[0,1,11,19,26],[1799.0,1.0,1.0,1.0,1.0])"
374,5,6,5,B6,470,SJC,20.92,330,-17.0,4328.0,5.0,"(7,[5],[1.0])",6.0,"(7,[6],[1.0])","(6,[5],[1.0])","(11,[5],[1.0])","(32,[0,6,14,20,26],[4328.0,1.0,1.0,1.0,1.0])"
375,5,6,5,UA,766,ORD,21.75,106,17.0,1001.0,0.0,"(7,[0],[1.0])",7.0,"(7,[],[])","(6,[5],[1.0])","(11,[5],[1.0])","(32,[0,1,20,26],[1001.0,1.0,1.0,1.0])"
376,5,7,6,OO,6165,ORD,8.3,98,-14.0,744.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[],[])","(11,[5],[1.0])","(32,[0,1,10,26],[744.0,1.0,1.0,1.0])"
377,5,9,1,AA,194,SFO,13.83,335,126.0,4352.0,1.0,"(7,[1],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,2,12,16,26],[4352.0,1.0,1.0,1.0,1.0])"
378,5,9,1,HA,595,OGG,20.92,34,-9.0,161.0,6.0,"(7,[6],[1.0])",6.0,"(7,[6],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,7,14,16,26],[161.0,1.0,1.0,1.0,1.0])"
379,5,9,1,UA,106,ORD,16.52,52,86.0,220.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,1,13,16,26],[220.0,1.0,1.0,1.0,1.0])"
380,5,9,1,UA,770,SFO,12.7,158,20.0,1556.0,1.0,"(7,[1],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,2,12,16,26],[1556.0,1.0,1.0,1.0,1.0])"
381,5,10,2,AA,336,ORD,20.58,120,62.0,1180.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[2],[1.0])","(11,[5],[1.0])","(32,[0,1,14,17,26],[1180.0,1.0,1.0,1.0,1.0])"
382,5,12,4,AA,1571,ORD,11.92,85,2.0,538.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[4],[1.0])","(11,[5],[1.0])","(32,[0,1,11,19,26],[538.0,1.0,1.0,1.0,1.0])"
383,5,12,4,B6,91,JFK,15.92,373,13.0,4146.0,2.0,"(7,[2],[1.0])",5.0,"(7,[5],[1.0])","(6,[4],[1.0])","(11,[5],[1.0])","(32,[0,3,13,19,26],[4146.0,1.0,1.0,1.0,1.0])"
384,5,12,4,UA,266,ORD,19.5,71,202.0,386.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[4],[1.0])","(11,[5],[1.0])","(32,[0,1,14,19,26],[386.0,1.0,1.0,1.0,1.0])"
385,5,14,6,AA,2456,ORD,13.33,125,-12.0,1091.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[],[])","(11,[5],[1.0])","(32,[0,1,12,26],[1091.0,1.0,1.0,1.0])"
386,5,14,6,OO,6519,SJC,17.82,80,-7.0,496.0,5.0,"(7,[5],[1.0])",5.0,"(7,[5],[1.0])","(6,[],[])","(11,[5],[1.0])","(32,[0,6,13,26],[496.0,1.0,1.0,1.0])"
387,5,14,6,UA,385,ORD,15.25,86,24.0,538.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[],[])","(11,[5],[1.0])","(32,[0,1,13,26],[538.0,1.0,1.0,1.0])"
388,5,15,0,AA,1544,SFO,10.75,260,23.0,2971.0,1.0,"(7,[1],[1.0])",3.0,"(7,[3],[1.0])","(6,[0],[1.0])","(11,[5],[1.0])","(32,[0,2,11,15,26],[2971.0,1.0,1.0,1.0,1.0])"
389,5,15,0,OO,5525,SFO,13.42,50,0.0,138.0,1.0,"(7,[1],[1.0])",4.0,"(7,[4],[1.0])","(6,[0],[1.0])","(11,[5],[1.0])","(32,[0,2,12,15,26],[138.0,1.0,1.0,1.0,1.0])"
390,5,15,0,UA,403,LGA,8.0,259,-13.0,2606.0,3.0,"(7,[3],[1.0])",2.0,"(7,[2],[1.0])","(6,[0],[1.0])","(11,[5],[1.0])","(32,[0,4,10,15,26],[2606.0,1.0,1.0,1.0,1.0])"
391,5,16,1,AA,1362,ORD,12.92,140,,1191.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,1,12,16,26],[1191.0,1.0,1.0,1.0,1.0])"
392,5,16,1,AA,1773,ORD,19.25,170,88.0,1799.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,1,14,16,26],[1799.0,1.0,1.0,1.0,1.0])"
393,5,16,1,WN,613,SJC,21.08,55,19.0,303.0,5.0,"(7,[5],[1.0])",7.0,"(7,[],[])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,6,16,26],[303.0,1.0,1.0,1.0])"
394,5,17,2,UA,518,ORD,16.3,86,-12.0,663.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[2],[1.0])","(11,[5],[1.0])","(32,[0,1,13,17,26],[663.0,1.0,1.0,1.0,1.0])"
395,5,18,3,OH,5248,JFK,16.08,130,-11.0,686.0,2.0,"(7,[2],[1.0])",5.0,"(7,[5],[1.0])","(6,[3],[1.0])","(11,[5],[1.0])","(32,[0,3,13,18,26],[686.0,1.0,1.0,1.0,1.0])"
396,5,18,3,UA,472,ORD,13.12,101,10.0,850.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[3],[1.0])","(11,[5],[1.0])","(32,[0,1,12,18,26],[850.0,1.0,1.0,1.0,1.0])"
397,5,19,4,AA,1540,TUS,14.17,140,47.0,1308.0,7.0,"(7,[],[])",4.0,"(7,[4],[1.0])","(6,[4],[1.0])","(11,[5],[1.0])","(32,[0,12,19,26],[1308.0,1.0,1.0,1.0])"
398,5,19,4,B6,10,JFK,20.67,105,27.0,484.0,2.0,"(7,[2],[1.0])",6.0,"(7,[6],[1.0])","(6,[4],[1.0])","(11,[5],[1.0])","(32,[0,3,14,19,26],[484.0,1.0,1.0,1.0,1.0])"
399,5,20,5,OO,5792,SFO,15.15,120,-23.0,744.0,1.0,"(7,[1],[1.0])",5.0,"(7,[5],[1.0])","(6,[5],[1.0])","(11,[5],[1.0])","(32,[0,2,13,20,26],[744.0,1.0,1.0,1.0,1.0])"
400,5,20,5,OO,6098,ORD,13.17,71,3.0,386.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[5],[1.0])","(11,[5],[1.0])","(32,[0,1,12,20,26],[386.0,1.0,1.0,1.0,1.0])"
401,5,20,5,UA,577,ORD,17.67,259,325.0,2866.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[5],[1.0])","(11,[5],[1.0])","(32,[0,1,13,20,26],[2866.0,1.0,1.0,1.0,1.0])"
402,5,20,5,UA,645,ORD,17.92,256,59.0,2778.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[5],[1.0])","(11,[5],[1.0])","(32,[0,1,13,20,26],[2778.0,1.0,1.0,1.0,1.0])"
403,5,21,6,B6,42,JFK,11.0,75,-6.0,336.0,2.0,"(7,[2],[1.0])",3.0,"(7,[3],[1.0])","(6,[],[])","(11,[5],[1.0])","(32,[0,3,11,26],[336.0,1.0,1.0,1.0])"
404,5,22,0,AA,1323,JFK,8.0,155,445.0,1191.0,2.0,"(7,[2],[1.0])",2.0,"(7,[2],[1.0])","(6,[0],[1.0])","(11,[5],[1.0])","(32,[0,3,10,15,26],[1191.0,1.0,1.0,1.0,1.0])"
405,5,23,1,AA,471,ORD,10.08,270,41.0,2971.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,1,11,16,26],[2971.0,1.0,1.0,1.0,1.0])"
406,5,23,1,AA,1178,SFO,15.17,215,42.0,2356.0,1.0,"(7,[1],[1.0])",5.0,"(7,[5],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,2,13,16,26],[2356.0,1.0,1.0,1.0,1.0])"
407,5,23,1,AA,1425,ORD,9.5,245,31.0,2778.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,1,11,16,26],[2778.0,1.0,1.0,1.0,1.0])"
408,5,23,1,B6,201,JFK,8.5,357,18.0,3967.0,2.0,"(7,[2],[1.0])",2.0,"(7,[2],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,3,10,16,26],[3967.0,1.0,1.0,1.0,1.0])"
409,5,23,1,B6,1315,JFK,22.5,91,,367.0,2.0,"(7,[2],[1.0])",7.0,"(7,[],[])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,3,16,26],[367.0,1.0,1.0,1.0])"
410,5,23,1,OO,6509,TUS,7.97,90,-2.0,726.0,7.0,"(7,[],[])",2.0,"(7,[2],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,10,16,26],[726.0,1.0,1.0,1.0])"
411,5,24,2,OO,5716,SFO,20.38,42,-3.0,126.0,1.0,"(7,[1],[1.0])",6.0,"(7,[6],[1.0])","(6,[2],[1.0])","(11,[5],[1.0])","(32,[0,2,14,17,26],[126.0,1.0,1.0,1.0,1.0])"
412,5,25,3,UA,766,ORD,21.75,106,27.0,1001.0,0.0,"(7,[0],[1.0])",7.0,"(7,[],[])","(6,[3],[1.0])","(11,[5],[1.0])","(32,[0,1,18,26],[1001.0,1.0,1.0,1.0])"
413,5,26,4,WN,2579,TUS,6.08,85,-1.0,726.0,7.0,"(7,[],[])",2.0,"(7,[2],[1.0])","(6,[4],[1.0])","(11,[5],[1.0])","(32,[0,10,19,26],[726.0,1.0,1.0,1.0])"
414,5,26,4,WN,3506,SJC,8.75,125,6.0,1122.0,5.0,"(7,[5],[1.0])",2.0,"(7,[2],[1.0])","(6,[4],[1.0])","(11,[5],[1.0])","(32,[0,6,10,19,26],[1122.0,1.0,1.0,1.0,1.0])"
415,5,28,6,AA,1,JFK,9.0,355,1.0,3983.0,2.0,"(7,[2],[1.0])",3.0,"(7,[3],[1.0])","(6,[],[])","(11,[5],[1.0])","(32,[0,3,11,26],[3983.0,1.0,1.0,1.0])"
416,5,28,6,OH,5516,JFK,22.08,101,129.0,301.0,2.0,"(7,[2],[1.0])",7.0,"(7,[],[])","(6,[],[])","(11,[5],[1.0])","(32,[0,3,26],[301.0,1.0,1.0])"
417,5,29,0,OO,6388,SFO,16.85,96,39.0,840.0,1.0,"(7,[1],[1.0])",5.0,"(7,[5],[1.0])","(6,[0],[1.0])","(11,[5],[1.0])","(32,[0,2,13,15,26],[840.0,1.0,1.0,1.0,1.0])"
418,5,29,0,UA,186,SFO,14.05,332,244.0,4057.0,1.0,"(7,[1],[1.0])",4.0,"(7,[4],[1.0])","(6,[0],[1.0])","(11,[5],[1.0])","(32,[0,2,12,15,26],[4057.0,1.0,1.0,1.0,1.0])"
419,5,30,1,B6,119,JFK,14.83,193,18.0,1902.0,2.0,"(7,[2],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,3,12,16,26],[1902.0,1.0,1.0,1.0,1.0])"
420,5,30,1,OH,5436,LGA,16.17,163,42.0,1342.0,3.0,"(7,[3],[1.0])",5.0,"(7,[5],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,4,13,16,26],[1342.0,1.0,1.0,1.0,1.0])"
421,5,30,1,OO,3912,SFO,13.0,108,56.0,964.0,1.0,"(7,[1],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,2,12,16,26],[964.0,1.0,1.0,1.0,1.0])"
422,5,30,1,OO,5550,SFO,13.65,89,24.0,422.0,1.0,"(7,[1],[1.0])",4.0,"(7,[4],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,2,12,16,26],[422.0,1.0,1.0,1.0,1.0])"
423,5,30,1,UA,678,ORD,11.08,133,6.0,1180.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,1,11,16,26],[1180.0,1.0,1.0,1.0,1.0])"
424,5,30,1,US,58,SMF,20.67,83,-7.0,639.0,4.0,"(7,[4],[1.0])",6.0,"(7,[6],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,5,14,16,26],[639.0,1.0,1.0,1.0,1.0])"
425,5,30,1,WN,1468,SJC,20.17,80,-13.0,496.0,5.0,"(7,[5],[1.0])",6.0,"(7,[6],[1.0])","(6,[1],[1.0])","(11,[5],[1.0])","(32,[0,6,14,16,26],[496.0,1.0,1.0,1.0,1.0])"
426,6,1,2,OO,5572,SFO,10.47,89,120.0,529.0,1.0,"(7,[1],[1.0])",3.0,"(7,[3],[1.0])","(6,[2],[1.0])","(11,[6],[1.0])","(32,[0,2,11,17,27],[529.0,1.0,1.0,1.0,1.0])"
427,6,1,2,UA,8,SFO,9.3,342,63.0,4162.0,1.0,"(7,[1],[1.0])",3.0,"(7,[3],[1.0])","(6,[2],[1.0])","(11,[6],[1.0])","(32,[0,2,11,17,27],[4162.0,1.0,1.0,1.0,1.0])"
428,6,2,3,UA,27,JFK,15.83,371,78.0,3983.0,2.0,"(7,[2],[1.0])",5.0,"(7,[5],[1.0])","(6,[3],[1.0])","(11,[6],[1.0])","(32,[0,3,13,18,27],[3983.0,1.0,1.0,1.0,1.0])"
429,6,2,3,UA,245,ORD,8.98,149,31.0,1429.0,0.0,"(7,[0],[1.0])",2.0,"(7,[2],[1.0])","(6,[3],[1.0])","(11,[6],[1.0])","(32,[0,1,10,18,27],[1429.0,1.0,1.0,1.0,1.0])"
430,6,2,3,US,605,ORD,15.42,231,16.0,2438.0,0.0,"(7,[0],[1.0])",5.0,"(7,[5],[1.0])","(6,[3],[1.0])","(11,[6],[1.0])","(32,[0,1,13,18,27],[2438.0,1.0,1.0,1.0,1.0])"
431,6,2,3,US,2130,LGA,14.0,71,147.0,298.0,3.0,"(7,[3],[1.0])",4.0,"(7,[4],[1.0])","(6,[3],[1.0])","(11,[6],[1.0])","(32,[0,4,12,18,27],[298.0,1.0,1.0,1.0,1.0])"
432,6,2,3,US,2144,LGA,21.0,72,1.0,298.0,3.0,"(7,[3],[1.0])",7.0,"(7,[],[])","(6,[3],[1.0])","(11,[6],[1.0])","(32,[0,4,18,27],[298.0,1.0,1.0,1.0])"
433,6,3,4,US,2140,LGA,19.0,74,6.0,298.0,3.0,"(7,[3],[1.0])",6.0,"(7,[6],[1.0])","(6,[4],[1.0])","(11,[6],[1.0])","(32,[0,4,14,19,27],[298.0,1.0,1.0,1.0,1.0])"
434,6,3,4,WN,383,SMF,6.08,75,-4.0,626.0,4.0,"(7,[4],[1.0])",2.0,"(7,[2],[1.0])","(6,[4],[1.0])","(11,[6],[1.0])","(32,[0,5,10,19,27],[626.0,1.0,1.0,1.0,1.0])"
435,6,4,5,UA,858,SFO,10.3,89,-8.0,542.0,1.0,"(7,[1],[1.0])",3.0,"(7,[3],[1.0])","(6,[5],[1.0])","(11,[6],[1.0])","(32,[0,2,11,20,27],[542.0,1.0,1.0,1.0,1.0])"
436,6,4,5,UA,1504,SFO,10.75,97,17.0,666.0,1.0,"(7,[1],[1.0])",3.0,"(7,[3],[1.0])","(6,[5],[1.0])","(11,[6],[1.0])","(32,[0,2,11,20,27],[666.0,1.0,1.0,1.0,1.0])"
437,6,4,5,WN,408,SMF,12.92,80,5.0,639.0,4.0,"(7,[4],[1.0])",4.0,"(7,[4],[1.0])","(6,[5],[1.0])","(11,[6],[1.0])","(32,[0,5,12,20,27],[639.0,1.0,1.0,1.0,1.0])"
438,6,5,6,UA,27,JFK,15.6,371,-11.0,3983.0,2.0,"(7,[2],[1.0])",5.0,"(7,[5],[1.0])","(6,[],[])","(11,[6],[1.0])","(32,[0,3,13,27],[3983.0,1.0,1.0,1.0])"
439,6,5,6,WN,1993,SMF,15.0,85,32.0,639.0,4.0,"(7,[4],[1.0])",5.0,"(7,[5],[1.0])","(6,[],[])","(11,[6],[1.0])","(32,[0,5,13,27],[639.0,1.0,1.0,1.0])"
440,6,6,0,B6,922,ORD,18.92,140,59.0,1395.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[0],[1.0])","(11,[6],[1.0])","(32,[0,1,14,15,27],[1395.0,1.0,1.0,1.0,1.0])"
441,6,6,0,OH,5395,JFK,10.98,96,55.0,484.0,2.0,"(7,[2],[1.0])",3.0,"(7,[3],[1.0])","(6,[0],[1.0])","(11,[6],[1.0])","(32,[0,3,11,15,27],[484.0,1.0,1.0,1.0,1.0])"
442,6,6,0,UA,506,SFO,20.73,117,10.0,1093.0,1.0,"(7,[1],[1.0])",6.0,"(7,[6],[1.0])","(6,[0],[1.0])","(11,[6],[1.0])","(32,[0,2,14,15,27],[1093.0,1.0,1.0,1.0,1.0])"
