date,lag_1_day,lag_2_day,lag_3_day,lag_4_day,lag_5_day,lag_6_day,lag_7_day,lag_8_day,lag_9_day,lag_10_day
2012-03-27,0.15375242680122628,0.1412517006080275,0.1563339078683174,0.1714619193181477,0.1891899760073115,0.19005353511987705,0.16911590006526003,0.17861781967929935,0.19661961989686294,0.16169290085754087
2012-03-28,0.1593087697865523,0.15375242680122628,0.1412517006080275,0.1563339078683174,0.1714619193181477,0.1891899760073115,0.19005353511987705,0.16911590006526003,0.17861781967929935,0.19661961989686294
2012-03-29,0.15639410515336705,0.1593087697865523,0.15375242680122628,0.1412517006080275,0.1563339078683174,0.1714619193181477,0.1891899760073115,0.19005353511987705,0.16911590006526003,0.17861781967929935
2012-03-30,0.13308327562147285,0.15639410515336705,0.1593087697865523,0.15375242680122628,0.1412517006080275,0.1563339078683174,0.1714619193181477,0.1891899760073115,0.19005353511987705,0.16911590006526003
2012-04-02,0.10577645800166632,0.13308327562147285,0.15639410515336705,0.1593087697865523,0.15375242680122628,0.1412517006080275,0.1563339078683174,0.1714619193181477,0.1891899760073115,0.19005353511987705
2012-04-03,0.13346914156037745,0.10577645800166632,0.13308327562147285,0.15639410515336705,0.1593087697865523,0.15375242680122628,0.1412517006080275,0.1563339078683174,0.1714619193181477,0.1891899760073115
2012-04-04,0.14473795128024228,0.13346914156037745,0.10577645800166632,0.13308327562147285,0.15639410515336705,0.1593087697865523,0.15375242680122628,0.1412517006080275,0.1563339078683174,0.1714619193181477
2012-04-05,0.12718723056136738,0.14473795128024228,0.13346914156037745,0.10577645800166632,0.13308327562147285,0.15639410515336705,0.1593087697865523,0.15375242680122628,0.1412517006080275,0.1563339078683174
2012-04-09,0.13633838900979992,0.12718723056136738,0.14473795128024228,0.13346914156037745,0.10577645800166632,0.13308327562147285,0.15639410515336705,0.1593087697865523,0.15375242680122628,0.1412517006080275
2012-04-10,0.13358739829528818,0.13633838900979992,0.12718723056136738,0.14473795128024228,0.13346914156037745,0.10577645800166632,0.13308327562147285,0.15639410515336705,0.1593087697865523,0.15375242680122628
2012-04-11,0.11244982123367235,0.13358739829528818,0.13633838900979992,0.12718723056136738,0.14473795128024228,0.13346914156037745,0.10577645800166632,0.13308327562147285,0.15639410515336705,0.1593087697865523
2012-04-12,0.10218917838147752,0.11244982123367235,0.13358739829528818,0.13633838900979992,0.12718723056136738,0.14473795128024228,0.13346914156037745,0.10577645800166632,0.13308327562147285,0.15639410515336705
2012-04-13,0.09040692918641416,0.10218917838147752,0.11244982123367235,0.13358739829528818,0.13633838900979992,0.12718723056136738,0.14473795128024228,0.13346914156037745,0.10577645800166632,0.13308327562147285
2012-04-16,0.0537777924863193,0.09040692918641416,0.10218917838147752,0.11244982123367235,0.13358739829528818,0.13633838900979992,0.12718723056136738,0.14473795128024228,0.13346914156037745,0.10577645800166632
2012-04-17,0.0054514535804655135,0.0537777924863193,0.09040692918641416,0.10218917838147752,0.11244982123367235,0.13358739829528818,0.13633838900979992,0.12718723056136738,0.14473795128024228,0.13346914156037745
2012-04-18,0.05304994771782019,0.0054514535804655135,0.0537777924863193,0.09040692918641416,0.10218917838147752,0.11244982123367235,0.13358739829528818,0.13633838900979992,0.12718723056136738,0.14473795128024228
2012-04-19,0.046305996069525915,0.05304994771782019,0.0054514535804655135,0.0537777924863193,0.09040692918641416,0.10218917838147752,0.11244982123367235,0.13358739829528818,0.13633838900979992,0.12718723056136738
2012-04-20,0.006130701444038236,0.046305996069525915,0.05304994771782019,0.0054514535804655135,0.0537777924863193,0.09040692918641416,0.10218917838147752,0.11244982123367235,0.13358739829528818,0.13633838900979992
2012-04-23,-0.02168804567818909,0.006130701444038236,0.046305996069525915,0.05304994771782019,0.0054514535804655135,0.0537777924863193,0.09040692918641416,0.10218917838147752,0.11244982123367235,0.13358739829528818
2012-04-24,-0.026029894639977808,-0.02168804567818909,0.006130701444038236,0.046305996069525915,0.05304994771782019,0.0054514535804655135,0.0537777924863193,0.09040692918641416,0.10218917838147752,0.11244982123367235
2012-04-25,-0.04739707282419564,-0.026029894639977808,-0.02168804567818909,0.006130701444038236,0.046305996069525915,0.05304994771782019,0.0054514535804655135,0.0537777924863193,0.09040692918641416,0.10218917838147752
2012-04-26,0.036014949534377706,-0.04739707282419564,-0.026029894639977808,-0.02168804567818909,0.006130701444038236,0.046305996069525915,0.05304994771782019,0.0054514535804655135,0.0537777924863193,0.09040692918641416
2012-04-27,0.02908093440549257,0.036014949534377706,-0.04739707282419564,-0.026029894639977808,-0.02168804567818909,0.006130701444038236,0.046305996069525915,0.05304994771782019,0.0054514535804655135,0.0537777924863193
2012-04-30,0.018326186020720163,0.02908093440549257,0.036014949534377706,-0.04739707282419564,-0.026029894639977808,-0.02168804567818909,0.006130701444038236,0.046305996069525915,0.05304994771782019,0.0054514535804655135
2012-05-01,-0.01625721211212087,0.018326186020720163,0.02908093440549257,0.036014949534377706,-0.04739707282419564,-0.026029894639977808,-0.02168804567818909,0.006130701444038236,0.046305996069525915,0.05304994771782019
2012-05-02,-0.02152143865826301,-0.01625721211212087,0.018326186020720163,0.02908093440549257,0.036014949534377706,-0.04739707282419564,-0.026029894639977808,-0.02168804567818909,0.006130701444038236,0.046305996069525915
2012-05-03,-0.017247173366945288,-0.02152143865826301,-0.01625721211212087,0.018326186020720163,0.02908093440549257,0.036014949534377706,-0.04739707282419564,-0.026029894639977808,-0.02168804567818909,0.006130701444038236
2012-05-04,-0.02653845646446664,-0.017247173366945288,-0.02152143865826301,-0.01625721211212087,0.018326186020720163,0.02908093440549257,0.036014949534377706,-0.04739707282419564,-0.026029894639977808,-0.02168804567818909
2012-05-07,-0.05587550088971237,-0.02653845646446664,-0.017247173366945288,-0.02152143865826301,-0.01625721211212087,0.018326186020720163,0.02908093440549257,0.036014949534377706,-0.04739707282419564,-0.026029894639977808
2012-05-08,-0.04962752041803145,-0.05587550088971237,-0.02653845646446664,-0.017247173366945288,-0.02152143865826301,-0.01625721211212087,0.018326186020720163,0.02908093440549257,0.036014949534377706,-0.04739707282419564
2012-05-09,-0.05250573220441119,-0.04962752041803145,-0.05587550088971237,-0.02653845646446664,-0.017247173366945288,-0.02152143865826301,-0.01625721211212087,0.018326186020720163,0.02908093440549257,0.036014949534377706
2012-05-10,-0.05084134547805819,-0.05250573220441119,-0.04962752041803145,-0.05587550088971237,-0.02653845646446664,-0.017247173366945288,-0.02152143865826301,-0.01625721211212087,0.018326186020720163,0.02908093440549257
2012-05-11,-0.04777625432176934,-0.05084134547805819,-0.05250573220441119,-0.04962752041803145,-0.05587550088971237,-0.02653845646446664,-0.017247173366945288,-0.02152143865826301,-0.01625721211212087,0.018326186020720163
2012-05-14,-0.05352606108692933,-0.04777625432176934,-0.05084134547805819,-0.05250573220441119,-0.04962752041803145,-0.05587550088971237,-0.02653845646446664,-0.017247173366945288,-0.02152143865826301,-0.01625721211212087
2012-05-15,-0.06695183997316641,-0.05352606108692933,-0.04777625432176934,-0.05084134547805819,-0.05250573220441119,-0.04962752041803145,-0.05587550088971237,-0.02653845646446664,-0.017247173366945288,-0.02152143865826301
2012-05-16,-0.07369042122696232,-0.06695183997316641,-0.05352606108692933,-0.04777625432176934,-0.05084134547805819,-0.05250573220441119,-0.04962752041803145,-0.05587550088971237,-0.02653845646446664,-0.017247173366945288
2012-05-17,-0.08348552865731364,-0.07369042122696232,-0.06695183997316641,-0.05352606108692933,-0.04777625432176934,-0.05084134547805819,-0.05250573220441119,-0.04962752041803145,-0.05587550088971237,-0.02653845646446664
2012-05-18,-0.10810648237728278,-0.08348552865731364,-0.07369042122696232,-0.06695183997316641,-0.05352606108692933,-0.04777625432176934,-0.05084134547805819,-0.05250573220441119,-0.04962752041803145,-0.05587550088971237
2012-05-21,-0.10499650319214102,-0.10810648237728278,-0.08348552865731364,-0.07369042122696232,-0.06695183997316641,-0.05352606108692933,-0.04777625432176934,-0.05084134547805819,-0.05250573220441119,-0.04962752041803145
2012-05-22,-0.05015457975169962,-0.10499650319214102,-0.10810648237728278,-0.08348552865731364,-0.07369042122696232,-0.06695183997316641,-0.05352606108692933,-0.04777625432176934,-0.05084134547805819,-0.05250573220441119
2012-05-23,-0.055575441021632394,-0.05015457975169962,-0.10499650319214102,-0.10810648237728278,-0.08348552865731364,-0.07369042122696232,-0.06695183997316641,-0.05352606108692933,-0.04777625432176934,-0.05084134547805819
2012-05-24,-0.03010653339526522,-0.055575441021632394,-0.05015457975169962,-0.10499650319214102,-0.10810648237728278,-0.08348552865731364,-0.07369042122696232,-0.06695183997316641,-0.05352606108692933,-0.04777625432176934
2012-05-25,-0.037038691240479364,-0.03010653339526522,-0.055575441021632394,-0.05015457975169962,-0.10499650319214102,-0.10810648237728278,-0.08348552865731364,-0.07369042122696232,-0.06695183997316641,-0.05352606108692933
2012-05-29,-0.04033311981699339,-0.037038691240479364,-0.03010653339526522,-0.055575441021632394,-0.05015457975169962,-0.10499650319214102,-0.10810648237728278,-0.08348552865731364,-0.07369042122696232,-0.06695183997316641
2012-05-30,-0.02170498211210033,-0.04033311981699339,-0.037038691240479364,-0.03010653339526522,-0.055575441021632394,-0.05015457975169962,-0.10499650319214102,-0.10810648237728278,-0.08348552865731364,-0.07369042122696232
2012-05-31,-0.007893322973880746,-0.02170498211210033,-0.04033311981699339,-0.037038691240479364,-0.03010653339526522,-0.055575441021632394,-0.05015457975169962,-0.10499650319214102,-0.10810648237728278,-0.08348552865731364
2012-06-01,-0.00817527003969219,-0.007893322973880746,-0.02170498211210033,-0.04033311981699339,-0.037038691240479364,-0.03010653339526522,-0.055575441021632394,-0.05015457975169962,-0.10499650319214102,-0.10810648237728278
2012-06-04,-0.03493512514112251,-0.00817527003969219,-0.007893322973880746,-0.02170498211210033,-0.04033311981699339,-0.037038691240479364,-0.03010653339526522,-0.055575441021632394,-0.05015457975169962,-0.10499650319214102
2012-06-05,-0.026135626536442566,-0.03493512514112251,-0.00817527003969219,-0.007893322973880746,-0.02170498211210033,-0.04033311981699339,-0.037038691240479364,-0.03010653339526522,-0.055575441021632394,-0.05015457975169962
2012-06-06,-0.02555311453904572,-0.026135626536442566,-0.03493512514112251,-0.00817527003969219,-0.007893322973880746,-0.02170498211210033,-0.04033311981699339,-0.037038691240479364,-0.03010653339526522,-0.055575441021632394
2012-06-07,-0.007721558886326075,-0.02555311453904572,-0.026135626536442566,-0.03493512514112251,-0.00817527003969219,-0.007893322973880746,-0.02170498211210033,-0.04033311981699339,-0.037038691240479364,-0.03010653339526522
2012-06-08,-0.00484475956908924,-0.007721558886326075,-0.02555311453904572,-0.026135626536442566,-0.03493512514112251,-0.00817527003969219,-0.007893322973880746,-0.02170498211210033,-0.04033311981699339,-0.037038691240479364
2012-06-11,0.012431431394998605,-0.00484475956908924,-0.007721558886326075,-0.02555311453904572,-0.026135626536442566,-0.03493512514112251,-0.00817527003969219,-0.007893322973880746,-0.02170498211210033,-0.04033311981699339
2012-06-12,-0.0024201400250763636,0.012431431394998605,-0.00484475956908924,-0.007721558886326075,-0.02555311453904572,-0.026135626536442566,-0.03493512514112251,-0.00817527003969219,-0.007893322973880746,-0.02170498211210033
2012-06-13,0.006699156819667349,-0.0024201400250763636,0.012431431394998605,-0.00484475956908924,-0.007721558886326075,-0.02555311453904572,-0.026135626536442566,-0.03493512514112251,-0.00817527003969219,-0.007893322973880746
2012-06-14,0.0012146232161032973,0.006699156819667349,-0.0024201400250763636,0.012431431394998605,-0.00484475956908924,-0.007721558886326075,-0.02555311453904572,-0.026135626536442566,-0.03493512514112251,-0.00817527003969219
2012-06-15,0.0017383254475192309,0.0012146232161032973,0.006699156819667349,-0.0024201400250763636,0.012431431394998605,-0.00484475956908924,-0.007721558886326075,-0.02555311453904572,-0.026135626536442566,-0.03493512514112251
2012-06-18,0.007015477327915074,0.0017383254475192309,0.0012146232161032973,0.006699156819667349,-0.0024201400250763636,0.012431431394998605,-0.00484475956908924,-0.007721558886326075,-0.02555311453904572,-0.026135626536442566
2012-06-19,0.02739624337373791,0.007015477327915074,0.0017383254475192309,0.0012146232161032973,0.006699156819667349,-0.0024201400250763636,0.012431431394998605,-0.00484475956908924,-0.007721558886326075,-0.02555311453904572
2012-06-20,0.02960323500932418,0.02739624337373791,0.007015477327915074,0.0017383254475192309,0.0012146232161032973,0.006699156819667349,-0.0024201400250763636,0.012431431394998605,-0.00484475956908924,-0.007721558886326075
2012-06-21,0.02542568203566572,0.02960323500932418,0.02739624337373791,0.007015477327915074,0.0017383254475192309,0.0012146232161032973,0.006699156819667349,-0.0024201400250763636,0.012431431394998605,-0.00484475956908924
2012-06-22,0.012400464903211788,0.02542568203566572,0.02960323500932418,0.02739624337373791,0.007015477327915074,0.0017383254475192309,0.0012146232161032973,0.006699156819667349,-0.0024201400250763636,0.012431431394998605
2012-06-25,0.021542853189813332,0.012400464903211788,0.02542568203566572,0.02960323500932418,0.02739624337373791,0.007015477327915074,0.0017383254475192309,0.0012146232161032973,0.006699156819667349,-0.0024201400250763636
2012-06-26,0.0026024812084894785,0.021542853189813332,0.012400464903211788,0.02542568203566572,0.02960323500932418,0.02739624337373791,0.007015477327915074,0.0017383254475192309,0.0012146232161032973,0.006699156819667349
2012-06-27,0.005413978463338306,0.0026024812084894785,0.021542853189813332,0.012400464903211788,0.02542568203566572,0.02960323500932418,0.02739624337373791,0.007015477327915074,0.0017383254475192309,0.0012146232161032973
2012-06-28,0.010215074895154958,0.005413978463338306,0.0026024812084894785,0.021542853189813332,0.012400464903211788,0.02542568203566572,0.02960323500932418,0.02739624337373791,0.007015477327915074,0.0017383254475192309
2012-06-29,0.0011498535298488986,0.010215074895154958,0.005413978463338306,0.0026024812084894785,0.021542853189813332,0.012400464903211788,0.02542568203566572,0.02960323500932418,0.02739624337373791,0.007015477327915074
2012-07-02,0.02804420700436284,0.0011498535298488986,0.010215074895154958,0.005413978463338306,0.0026024812084894785,0.021542853189813332,0.012400464903211788,0.02542568203566572,0.02960323500932418,0.02739624337373791
2012-07-03,0.042160350247660135,0.02804420700436284,0.0011498535298488986,0.010215074895154958,0.005413978463338306,0.0026024812084894785,0.021542853189813332,0.012400464903211788,0.02542568203566572,0.02960323500932418
2012-07-05,0.05318453106601669,0.042160350247660135,0.02804420700436284,0.0011498535298488986,0.010215074895154958,0.005413978463338306,0.0026024812084894785,0.021542853189813332,0.012400464903211788,0.02542568203566572
